strategyID,endTime,algorithmStartTime,algorithmDuration,startTime,setupDuration,duration,variation,frequency,depth,deviation,nodes,edges,calls
4,1556853554576,1556853552297,2279,1556853552172,125,2404,deep,high,19,5,7269,17007,2.34
4,1556853556988,1556853554798,2190,1556853554677,121,2311,deep,high,19,10,7269,17007,2.34
4,1556853559359,1556853557214,2145,1556853557093,121,2266,deep,high,19,20,7269,17007,2.34
4,1556853561799,1556853559600,2199,1556853559469,131,2330,deep,high,19,30,7269,17007,2.34
5,1556853564163,1556853562029,2134,1556853561900,129,2263,deep,high,19,0,7269,17007,2.34
5,1556853566520,1556853564384,2136,1556853564262,122,2258,deep,high,19,5,7269,17007,2.34
5,1556853568884,1556853566744,2140,1556853566620,124,2264,deep,high,19,10,7269,17007,2.34
5,1556853571260,1556853569119,2141,1556853568985,134,2275,deep,high,19,20,7269,17007,2.34
5,1556853573647,1556853571490,2157,1556853571360,130,2287,deep,high,19,30,7269,17007,2.34
6,1556853575998,1556853573874,2124,1556853573750,124,2248,deep,high,19,0,7269,17007,2.34
6,1556853578337,1556853576221,2116,1556853576101,120,2236,deep,high,19,5,7269,17007,2.34
6,1556853580679,1556853578566,2113,1556853578439,127,2240,deep,high,19,10,7269,17007,2.34
6,1556853583015,1556853580909,2106,1556853580780,129,2235,deep,high,19,20,7269,17007,2.34
6,1556853585445,1556853583255,2190,1556853583125,130,2320,deep,high,19,30,7269,17007,2.34
7,1556853587835,1556853585678,2157,1556853585547,131,2288,deep,high,19,0,7269,17007,2.34
7,1556853590289,1556853588072,2217,1556853587938,134,2351,deep,high,19,5,7269,17007,2.34
7,1556853592673,1556853590513,2160,1556853590391,122,2282,deep,high,19,10,7269,17007,2.34
7,1556853595300,1556853592915,2385,1556853592774,141,2526,deep,high,19,20,7269,17007,2.34
7,1556853597679,1556853595534,2145,1556853595404,130,2275,deep,high,19,30,7269,17007,2.34
8,1556853600110,1556853597924,2186,1556853597793,131,2317,deep,high,19,0,7269,17007,2.34
8,1556853602491,1556853600344,2147,1556853600212,132,2279,deep,high,19,5,7269,17007,2.34
8,1556853604865,1556853602717,2148,1556853602595,122,2270,deep,high,19,10,7269,17007,2.34
8,1556853607270,1556853605091,2179,1556853604967,124,2303,deep,high,19,20,7269,17007,2.34
8,1556853609681,1556853607496,2185,1556853607369,127,2312,deep,high,19,30,7269,17007,2.34
9,1556853612098,1556853609929,2169,1556853609781,148,2317,deep,high,19,0,7269,17007,2.34
9,1556853614492,1556853612320,2172,1556853612198,122,2294,deep,high,19,5,7269,17007,2.34
9,1556853617031,1556853614733,2298,1556853614607,126,2424,deep,high,19,10,7269,17007,2.34
9,1556853619401,1556853617263,2138,1556853617141,122,2260,deep,high,19,20,7269,17007,2.34
9,1556853621851,1556853619619,2232,1556853619498,121,2353,deep,high,19,30,7269,17007,2.34
10,1556853624262,1556853622084,2178,1556853621959,125,2303,deep,high,19,0,7269,17007,2.34
10,1556853626641,1556853624497,2144,1556853624370,127,2271,deep,high,19,5,7269,17007,2.34
10,1556853629103,1556853626863,2240,1556853626742,121,2361,deep,high,19,10,7269,17007,2.34
10,1556853631434,1556853629319,2115,1556853629200,119,2234,deep,high,19,20,7269,17007,2.34
10,1556853633812,1556853631661,2151,1556853631533,128,2279,deep,high,19,30,7269,17007,2.34
11,1556853636246,1556853634044,2202,1556853633917,127,2329,deep,high,19,0,7269,17007,2.34
11,1556853638633,1556853636469,2164,1556853636349,120,2284,deep,high,19,5,7269,17007,2.34
11,1556853641046,1556853638860,2186,1556853638731,129,2315,deep,high,19,10,7269,17007,2.34
11,1556853643417,1556853641271,2146,1556853641145,126,2272,deep,high,19,20,7269,17007,2.34
11,1556853645798,1556853643642,2156,1556853643518,124,2280,deep,high,19,30,7269,17007,2.34
0,1556853647691,1556853645996,1695,1556853645897,99,1794,deep,high,20,0,5567,13002,2.336
0,1556853649171,1556853647885,1286,1556853647788,97,1383,deep,high,20,5,5567,13002,2.336
0,1556853651075,1556853649373,1702,1556853649275,98,1800,deep,high,20,10,5567,13002,2.336
0,1556853652905,1556853651268,1637,1556853651172,96,1733,deep,high,20,20,5567,13002,2.336
0,1556853654744,1556853653098,1646,1556853653005,93,1739,deep,high,20,30,5567,13002,2.336
1,1556853656621,1556853654943,1678,1556853654846,97,1775,deep,high,20,0,5567,13002,2.336
1,1556853658439,1556853656814,1625,1556853656718,96,1721,deep,high,20,5,5567,13002,2.336
1,1556853660305,1556853658634,1671,1556853658542,92,1763,deep,high,20,10,5567,13002,2.336
1,1556853662174,1556853660496,1678,1556853660403,93,1771,deep,high,20,20,5567,13002,2.336
1,1556853664064,1556853662383,1681,1556853662281,102,1783,deep,high,20,30,5567,13002,2.336
2,1556853665960,1556853664277,1683,1556853664174,103,1786,deep,high,20,0,5567,13002,2.336
2,1556853667860,1556853666166,1694,1556853666063,103,1797,deep,high,20,5,5567,13002,2.336
2,1556853669379,1556853668063,1316,1556853667959,104,1420,deep,high,20,10,5567,13002,2.336
2,1556853671312,1556853669583,1729,1556853669481,102,1831,deep,high,20,20,5567,13002,2.336
2,1556853673201,1556853671508,1693,1556853671414,94,1787,deep,high,20,30,5567,13002,2.336
3,1556853675033,1556853673395,1638,1556853673303,92,1730,deep,high,20,0,5567,13002,2.336
3,1556853676877,1556853675224,1653,1556853675132,92,1745,deep,high,20,5,5567,13002,2.336
3,1556853678717,1556853677085,1632,1556853676983,102,1734,deep,high,20,10,5567,13002,2.336
3,1556853680551,1556853678911,1640,1556853678819,92,1732,deep,high,20,20,5567,13002,2.336
3,1556853682393,1556853680749,1644,1556853680653,96,1740,deep,high,20,30,5567,13002,2.336
4,1556853683951,1556853682587,1364,1556853682494,93,1457,deep,high,20,0,5567,13002,2.336
4,1556853685796,1556853684156,1640,1556853684062,94,1734,deep,high,20,5,5567,13002,2.336
4,1556853687750,1556853685989,1761,1556853685898,91,1852,deep,high,20,10,5567,13002,2.336
4,1556853689612,1556853687942,1670,1556853687850,92,1762,deep,high,20,20,5567,13002,2.336
4,1556853691481,1556853689819,1662,1556853689725,94,1756,deep,high,20,30,5567,13002,2.336
5,1556853693340,1556853691687,1653,1556853691591,96,1749,deep,high,20,0,5567,13002,2.336
5,1556853695234,1556853693534,1700,1556853693443,91,1791,deep,high,20,5,5567,13002,2.336
5,1556853697074,1556853695428,1646,1556853695333,95,1741,deep,high,20,10,5567,13002,2.336
5,1556853698936,1556853697273,1663,1556853697176,97,1760,deep,high,20,20,5567,13002,2.336
5,1556853700824,1556853699140,1684,1556853699038,102,1786,deep,high,20,30,5567,13002,2.336
6,1556853702682,1556853701036,1646,1556853700933,103,1749,deep,high,20,0,5567,13002,2.336
6,1556853704565,1556853702885,1680,1556853702789,96,1776,deep,high,20,5,5567,13002,2.336
6,1556853706464,1556853704780,1684,1556853704671,109,1793,deep,high,20,10,5567,13002,2.336
6,1556853708318,1556853706657,1661,1556853706564,93,1754,deep,high,20,20,5567,13002,2.336
6,1556853710176,1556853708512,1664,1556853708418,94,1758,deep,high,20,30,5567,13002,2.336
7,1556853712048,1556853710370,1678,1556853710277,93,1771,deep,high,20,0,5567,13002,2.336
7,1556853713929,1556853712252,1677,1556853712156,96,1773,deep,high,20,5,5567,13002,2.336
7,1556853715793,1556853714128,1665,1556853714029,99,1764,deep,high,20,10,5567,13002,2.336
7,1556853717656,1556853715991,1665,1556853715895,96,1761,deep,high,20,20,5567,13002,2.336
7,1556853719545,1556853717846,1699,1556853717753,93,1792,deep,high,20,30,5567,13002,2.336
8,1556853721492,1556853719738,1754,1556853719644,94,1848,deep,high,20,0,5567,13002,2.336
8,1556853723370,1556853721686,1684,1556853721592,94,1778,deep,high,20,5,5567,13002,2.336
8,1556853725261,1556853723559,1702,1556853723467,92,1794,deep,high,20,10,5567,13002,2.336
8,1556853727121,1556853725462,1659,1556853725367,95,1754,deep,high,20,20,5567,13002,2.336
8,1556853729006,1556853727322,1684,1556853727222,100,1784,deep,high,20,30,5567,13002,2.336
9,1556853730888,1556853729209,1679,1556853729119,90,1769,deep,high,20,0,5567,13002,2.336
9,1556853732770,1556853731093,1677,1556853730990,103,1780,deep,high,20,5,5567,13002,2.336
9,1556853734720,1556853732961,1759,1556853732870,91,1850,deep,high,20,10,5567,13002,2.336
9,1556853736581,1556853734914,1667,1556853734819,95,1762,deep,high,20,20,5567,13002,2.336
9,1556853738689,1556853736776,1913,1556853736681,95,2008,deep,high,20,30,5567,13002,2.336
10,1556853740598,1556853738885,1713,1556853738791,94,1807,deep,high,20,0,5567,13002,2.336
10,1556853742517,1556853740803,1714,1556853740710,93,1807,deep,high,20,5,5567,13002,2.336
10,1556853744401,1556853742712,1689,1556853742622,90,1779,deep,high,20,10,5567,13002,2.336
10,1556853746264,1556853744589,1675,1556853744498,91,1766,deep,high,20,20,5567,13002,2.336
10,1556853747782,1556853746463,1319,1556853746365,98,1417,deep,high,20,30,5567,13002,2.336
11,1556853749665,1556853747970,1695,1556853747878,92,1787,deep,high,20,0,5567,13002,2.336
11,1556853751560,1556853749876,1684,1556853749772,104,1788,deep,high,20,5,5567,13002,2.336
11,1556853753423,1556853751753,1670,1556853751660,93,1763,deep,high,20,10,5567,13002,2.336
11,1556853755315,1556853753622,1693,1556853753528,94,1787,deep,high,20,20,5567,13002,2.336
11,1556853757210,1556853755513,1697,1556853755418,95,1792,deep,high,20,30,5567,13002,2.336
0,1556853766947,1556853757588,9359,1556853757308,280,9639,deep,high,21,0,16487,38511,2.336
0,1556853776945,1556853767340,9605,1556853767053,287,9892,deep,high,21,5,16487,38511,2.336
0,1556853786837,1556853777349,9488,1556853777055,294,9782,deep,high,21,10,16487,38511,2.336
0,1556853796673,1556853787221,9452,1556853786940,281,9733,deep,high,21,20,16487,38511,2.336
0,1556853806489,1556853797065,9424,1556853796778,287,9711,deep,high,21,30,16487,38511,2.336
1,1556853816708,1556853806871,9837,1556853806595,276,10113,deep,high,21,0,16487,38511,2.336
1,1556853826874,1556853817088,9786,1556853816810,278,10064,deep,high,21,5,16487,38511,2.336
1,1556853836955,1556853827271,9684,1556853826978,293,9977,deep,high,21,10,16487,38511,2.336
1,1556853846791,1556853837350,9441,1556853837062,288,9729,deep,high,21,20,16487,38511,2.336
1,1556853856846,1556853847176,9670,1556853846895,281,9951,deep,high,21,30,16487,38511,2.336
2,1556853866819,1556853857243,9576,1556853856956,287,9863,deep,high,21,0,16487,38511,2.336
2,1556853876667,1556853867229,9438,1556853866923,306,9744,deep,high,21,5,16487,38511,2.336
2,1556853886396,1556853877058,9338,1556853876771,287,9625,deep,high,21,10,16487,38511,2.336
2,1556853896181,1556853886784,9397,1556853886502,282,9679,deep,high,21,20,16487,38511,2.336
2,1556853905855,1556853896560,9295,1556853896286,274,9569,deep,high,21,30,16487,38511,2.336
3,1556853915813,1556853906243,9570,1556853905960,282,9853,deep,high,21,0,16487,38511,2.336
3,1556853925712,1556853916206,9506,1556853915916,290,9796,deep,high,21,5,16487,38511,2.336
3,1556853935538,1556853926107,9431,1556853925817,290,9721,deep,high,21,10,16487,38511,2.336
3,1556853945490,1556853935937,9553,1556853935646,291,9844,deep,high,21,20,16487,38511,2.336
3,1556853955422,1556853945887,9535,1556853945595,292,9827,deep,high,21,30,16487,38511,2.336
4,1556853965294,1556853955800,9494,1556853955525,275,9769,deep,high,21,0,16487,38511,2.336
4,1556853975186,1556853965668,9518,1556853965402,266,9784,deep,high,21,5,16487,38511,2.336
4,1556853985171,1556853975579,9592,1556853975293,286,9878,deep,high,21,10,16487,38511,2.336
4,1556853994978,1556853985559,9419,1556853985276,283,9702,deep,high,21,20,16487,38511,2.336
4,1556854004756,1556853995381,9375,1556853995084,297,9672,deep,high,21,30,16487,38511,2.336
5,1556854014585,1556854005148,9437,1556854004862,286,9723,deep,high,21,0,16487,38511,2.336
5,1556854025553,1556854014962,10591,1556854014688,274,10865,deep,high,21,5,16487,38511,2.336
5,1556854036602,1556854025940,10662,1556854025658,282,10944,deep,high,21,10,16487,38511,2.336
5,1556854046838,1556854036992,9846,1556854036712,280,10126,deep,high,21,20,16487,38511,2.336
5,1556854057692,1556854047224,10468,1556854046942,282,10750,deep,high,21,30,16487,38511,2.336
6,1556854068706,1556854058079,10627,1556854057794,285,10912,deep,high,21,0,16487,38511,2.336
6,1556854079683,1556854069090,10593,1556854068807,283,10876,deep,high,21,5,16487,38511,2.336
6,1556854089613,1556854080065,9548,1556854079787,278,9826,deep,high,21,10,16487,38511,2.336
6,1556854100398,1556854090002,10396,1556854089717,285,10681,deep,high,21,20,16487,38511,2.336
6,1556854111366,1556854100791,10575,1556854100504,287,10862,deep,high,21,30,16487,38511,2.336
7,1556854122097,1556854111766,10331,1556854111480,286,10617,deep,high,21,0,16487,38511,2.336
7,1556854133078,1556854122476,10602,1556854122199,277,10879,deep,high,21,5,16487,38511,2.336
7,1556854142718,1556854133468,9250,1556854133193,275,9525,deep,high,21,10,16487,38511,2.336
7,1556854154412,1556854143103,11309,1556854142820,283,11592,deep,high,21,20,16487,38511,2.336
7,1556854164159,1556854154808,9351,1556854154527,281,9632,deep,high,21,30,16487,38511,2.336
8,1556854174701,1556854164545,10156,1556854164268,277,10433,deep,high,21,0,16487,38511,2.336
8,1556854184587,1556854175087,9500,1556854174808,279,9779,deep,high,21,5,16487,38511,2.336
8,1556854194435,1556854184967,9468,1556854184689,278,9746,deep,high,21,10,16487,38511,2.336
8,1556854204160,1556854194813,9347,1556854194537,276,9623,deep,high,21,20,16487,38511,2.336
8,1556854214047,1556854204525,9522,1556854204261,264,9786,deep,high,21,30,16487,38511,2.336
9,1556854223981,1556854214431,9550,1556854214155,276,9826,deep,high,21,0,16487,38511,2.336
9,1556854235731,1556854224372,11359,1556854224086,286,11645,deep,high,21,5,16487,38511,2.336
9,1556854246522,1556854236121,10401,1556854235842,279,10680,deep,high,21,10,16487,38511,2.336
9,1556854258296,1556854246902,11394,1556854246623,279,11673,deep,high,21,20,16487,38511,2.336
9,1556854269072,1556854258693,10379,1556854258414,279,10658,deep,high,21,30,16487,38511,2.336
10,1556854278768,1556854269466,9302,1556854269175,291,9593,deep,high,21,0,16487,38511,2.336
10,1556854289801,1556854279165,10636,1556854278874,291,10927,deep,high,21,5,16487,38511,2.336
10,1556854300849,1556854290173,10676,1556854289901,272,10948,deep,high,21,10,16487,38511,2.336
10,1556854312051,1556854301295,10756,1556854300952,343,11099,deep,high,21,20,16487,38511,2.336
10,1556854321714,1556854312426,9288,1556854312153,273,9561,deep,high,21,30,16487,38511,2.336
11,1556854332495,1556854322097,10398,1556854321817,280,10678,deep,high,21,0,16487,38511,2.336
11,1556854343569,1556854332882,10687,1556854332601,281,10968,deep,high,21,5,16487,38511,2.336
11,1556854355325,1556854343948,11377,1556854343677,271,11648,deep,high,21,10,16487,38511,2.336
11,1556854366164,1556854355708,10456,1556854355437,271,10727,deep,high,21,20,16487,38511,2.336
11,1556854375796,1556854366548,9248,1556854366267,281,9529,deep,high,21,30,16487,38511,2.336
0,1556854386424,1556854376196,10228,1556854375900,296,10524,deep,high,22,0,16826,39258,2.333
0,1556854396945,1556854386815,10130,1556854386529,286,10416,deep,high,22,5,16826,39258,2.333
0,1556854407617,1556854397353,10264,1556854397050,303,10567,deep,high,22,10,16826,39258,2.333
0,1556854418272,1556854408009,10263,1556854407717,292,10555,deep,high,22,20,16826,39258,2.333
0,1556854428800,1556854418672,10128,1556854418378,294,10422,deep,high,22,30,16826,39258,2.333
1,1556854439506,1556854429198,10308,1556854428907,291,10599,deep,high,22,0,16826,39258,2.333
1,1556854449857,1556854439896,9961,1556854439608,288,10249,deep,high,22,5,16826,39258,2.333
1,1556854460644,1556854450265,10379,1556854449967,298,10677,deep,high,22,10,16826,39258,2.333
1,1556854471233,1556854461036,10197,1556854460745,291,10488,deep,high,22,20,16826,39258,2.333
1,1556854481754,1556854471625,10129,1556854471335,290,10419,deep,high,22,30,16826,39258,2.333
2,1556854492440,1556854482138,10302,1556854481854,284,10586,deep,high,22,0,16826,39258,2.333
2,1556854502877,1556854492823,10054,1556854492546,277,10331,deep,high,22,5,16826,39258,2.333
2,1556854513612,1556854503268,10344,1556854502982,286,10630,deep,high,22,10,16826,39258,2.333
2,1556854524415,1556854514021,10394,1556854513721,300,10694,deep,high,22,20,16826,39258,2.333
2,1556854535007,1556854524791,10216,1556854524516,275,10491,deep,high,22,30,16826,39258,2.333
3,1556854545479,1556854535401,10078,1556854535111,290,10368,deep,high,22,0,16826,39258,2.333
3,1556854556084,1556854545863,10221,1556854545582,281,10502,deep,high,22,5,16826,39258,2.333
3,1556854566645,1556854556474,10171,1556854556188,286,10457,deep,high,22,10,16826,39258,2.333
3,1556854577253,1556854567023,10230,1556854566749,274,10504,deep,high,22,20,16826,39258,2.333
3,1556854587858,1556854577647,10211,1556854577362,285,10496,deep,high,22,30,16826,39258,2.333
4,1556854598369,1556854588251,10118,1556854587964,287,10405,deep,high,22,0,16826,39258,2.333
4,1556854609038,1556854598753,10285,1556854598475,278,10563,deep,high,22,5,16826,39258,2.333
4,1556854619728,1556854609451,10277,1556854609141,310,10587,deep,high,22,10,16826,39258,2.333
4,1556854630066,1556854620122,9944,1556854619835,287,10231,deep,high,22,20,16826,39258,2.333
4,1556854640720,1556854630461,10259,1556854630175,286,10545,deep,high,22,30,16826,39258,2.333
5,1556854651333,1556854641106,10227,1556854640824,282,10509,deep,high,22,0,16826,39258,2.333
5,1556854664842,1556854651718,13124,1556854651435,283,13407,deep,high,22,5,16826,39258,2.333
5,1556854676534,1556854665251,11283,1556854664953,298,11581,deep,high,22,10,16826,39258,2.333
5,1556854688078,1556854676930,11148,1556854676639,291,11439,deep,high,22,20,16826,39258,2.333
5,1556854699987,1556854688471,11516,1556854688186,285,11801,deep,high,22,30,16826,39258,2.333
6,1556854711500,1556854700387,11113,1556854700103,284,11397,deep,high,22,0,16826,39258,2.333
6,1556854723098,1556854711892,11206,1556854711609,283,11489,deep,high,22,5,16826,39258,2.333
6,1556854734661,1556854723481,11180,1556854723207,274,11454,deep,high,22,10,16826,39258,2.333
6,1556854746167,1556854735063,11104,1556854734777,286,11390,deep,high,22,20,16826,39258,2.333
6,1556854759462,1556854746570,12892,1556854746271,299,13191,deep,high,22,30,16826,39258,2.333
7,1556854770602,1556854759860,10742,1556854759574,286,11028,deep,high,22,0,16826,39258,2.333
7,1556854782133,1556854771004,11129,1556854770706,298,11427,deep,high,22,5,16826,39258,2.333
7,1556854793640,1556854782510,11130,1556854782234,276,11406,deep,high,22,10,16826,39258,2.333
7,1556854805160,1556854794016,11144,1556854793743,273,11417,deep,high,22,20,16826,39258,2.333
7,1556854816947,1556854805545,11402,1556854805262,283,11685,deep,high,22,30,16826,39258,2.333
8,1556854827663,1556854817349,10314,1556854817053,296,10610,deep,high,22,0,16826,39258,2.333
8,1556854838353,1556854828055,10298,1556854827765,290,10588,deep,high,22,5,16826,39258,2.333
8,1556854848963,1556854838732,10231,1556854838458,274,10505,deep,high,22,10,16826,39258,2.333
